l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
30233254,589450,2080,3238204618,8201150996,5572961995,17894731,0,421088292,41418752
29836674,406513,1754,3230896295,8196303397,5563873904,18031639,2,420575658,41287680
30420164,349845,1758,3232412638,8201330622,5565253890,18294558,0,421106768,41353216
30556070,388064,1928,3233543905,8193341823,5564662298,17739172,0,420807889,41549824
29990415,295921,1942,3244681822,8197719552,5563153160,18065406,0,420784629,41484288
30137079,320771,2137,3231290618,8202394665,5563557148,18359395,2,420827108,41418752
30884628,583101,1795,3221888197,8194683908,5574372991,18003534,0,420836598,41287680
30258954,401318,1857,3236726279,8194902161,5561644629,17755135,0,421067238,41353216
30224697,603436,1806,3225360088,8204664617,5580936375,18234933,0,421012197,41287680
30724576,574382,1867,3219185515,8199029337,5574616039,18586905,0,420880116,41418752
31056210,618610,1982,3222572623,8195724007,5577378655,17977814,0,420930138,41353216
30200389,459702,1983,3242642764,8197705881,5566532451,18067277,0,420920237,41287680
30360795,567245,1994,3216295373,8194322617,5572889344,18401947,2,420544715,41353216
30760158,516445,1865,3222203805,8196426307,5572634902,18172462,0,421005233,41484288
30646948,569460,2007,3232641070,8197961220,5570148148,17879362,0,421076456,41353216
30044332,429384,2073,3238031419,8199025434,5568802230,18151688,0,421035652,41418752
30611068,613898,1750,3217694160,8203458587,5575273574,18622630,0,420853379,41222144
31017882,692166,2050,3223147988,8194122315,5573901734,17985329,0,420962330,41222144
30187145,294352,1829,3245588276,8199079717,5563080914,17954570,2,421023251,41549824
30215842,523595,1742,3228658553,8201928564,5571291831,18373981,2,420835492,41484288
30649102,437714,1843,3226900261,8203538059,5571320551,18354728,0,421219508,41484288
30577891,506365,1882,3233005792,8194990552,5567398266,17770007,0,420813236,41353216
29993862,284603,1935,3247930158,8202099042,5564357145,18063120,0,420990334,41484288
30227909,427758,1768,3227973926,8196629700,5559755042,18422604,3,420694084,41418752
30918200,542797,1944,3227606836,8200710995,5575325177,18083154,0,421263715,41353216
30228817,340831,1995,3239618761,8196981077,5564051423,17779470,0,420701328,41353216
30200187,558192,1764,3229909350,8202461481,5574951714,18317324,0,420949483,41222144
