l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy,local_mem,remote_mem
71375230,308724993,56525167,2260890421,3301388980,2222410917,22078,0,419981132,2097152,6001721344,3407872
85414416,449637244,57127647,2237491819,3248126360,2202738124,17664,0,419713050,2097152,6477971456,24379392
58359632,121389489,50754806,2205392211,3298016003,2218530011,29615,0,419724212,2097152,5535498240,0
88965461,433975557,60334131,2699808754,3337292306,2169880163,24981,0,420071980,2097152,6840975360,20250624
72196519,310368063,56679058,2356604327,3285388661,2191141794,23700,0,419749818,2097152,6052446208,0
74884375,352417432,55893472,2266284470,3194246727,2130655386,19093,0,419653640,2097152,6057361408,38338560
67825491,254943252,53039336,2447156329,3340566976,2222193332,27309,0,419896193,2097152,6064177152,0
84763971,373144679,58220902,2320045501,3225976291,2137364586,29058,0,419678931,2097152,6493044736,30736384
78079141,331049538,60345373,2692515849,3317560915,2147849185,25266,0,419850268,2097152,6591610880,2883584
73814423,318512396,58056412,2335010649,3250081093,2153966313,20705,0,419924018,2097152,6233194496,0
78702300,346138913,57422330,2648900980,3276939264,2064908501,30908,0,419821950,2097152,6493569024,0
85293450,351691969,56336046,2135189853,3131390351,2108482455,20446,0,419872856,2097152,6282870784,56426496
77881443,330975408,60171302,2713905888,3299475793,2115822111,27131,0,419945190,2097152,6662848512,0
73382406,314652393,57773857,2287742927,3258142161,2190565853,22031,2,419861625,2097152,6176899072,5373952
75971696,345219624,55016413,2526425198,3265774117,2137363584,28132,0,420065797,2097152,6242566144,4194304
65854068,224117490,50575288,1649984320,3081932459,2195806528,18495,0,419977845,2097152,5196742656,19464192
83491032,397288627,58988680,2912883823,3275311292,2065720718,25354,0,419818812,2097152,6726418432,0
73014747,308244439,56855224,2247385052,3282816808,2211477958,20247,0,420041923,2097152,6073024512,5177344
84970202,442680829,56249470,2372270778,3265990501,2175331195,22912,0,419936646,2097152,6447693824,4128768
55722917,132914955,49261856,1938658047,3110711010,2092373875,26092,0,420181026,2097152,5241372672,0
90824867,461871686,60471271,2749983566,3313852108,2116705971,24177,0,419967906,2097152,6889275392,13238272
70715796,298639337,55690453,2284668642,3236933805,2159816379,23288,0,420175178,2097152,6009716736,10223616
79140835,395433122,56405890,2218112564,3263120583,2207732315,19643,0,419925218,2097152,6259015680,3145728
63084971,201192352,51894012,2246114320,3309607367,2272853604,26798,0,420098494,2097152,5439946752,0
86937586,399142032,58309231,2391547414,3268539208,2158617945,22651,0,419949341,2097152,6599737344,26607616
74593033,316575499,57400806,2569252353,3263188237,2126740121,24563,0,419978605,2097152,6319833088,0
72735539,322834788,56619999,2224781495,3290624884,2231345231,20342,0,419939323,2097152,6143737856,10682368
75124418,321536292,55575670,2580231707,3288438188,2121750292,28094,0,419832899,2097152,6257573888,0
82049990,341316611,56505627,2189506067,3249684266,2181324002,33758,0,419978125,2097152,6185091072,31391744
77315141,335990205,58981712,2708361544,3298401408,2134996805,27175,0,419967387,2097152,6559956992,6160384
71392331,315681160,55895704,2187645566,3264494706,2226353410,22545,0,419940443,2097152,5981929472,6619136
77347691,358674425,54468765,2526546945,3283553620,2138807719,28050,0,419947647,2097152,6373834752,0
72368512,237604989,56059808,1882502793,3194615706,2163016044,21253,0,419628169,2097152,5958402048,21364736
83242432,372244013,60461953,2944248677,3298223155,2073768611,28442,0,419841715,2097152,6834814976,5636096
73099862,317170852,57788249,2305445460,3287316695,2195237607,20531,0,420028160,2097152,6202523648,0
81843703,416279479,57199150,2538233581,3268904099,2117617740,25334,0,419684166,2097152,6490882048,15204352
58861381,148075972,51002703,1704830130,3279412300,2368672745,19508,0,420255368,2097152,5056102400,0
89659289,451229500,58941584,2732032694,3259792911,2092592944,23470,0,420008366,2097152,6742016000,12124160
71492514,309617747,55819661,2318120624,3265108610,2172829508,21858,0,420138175,2097152,6138626048,8257536
79698169,403848664,57777403,2244914920,3260596257,2207891572,19173,0,419792124,2097152,6321668096,5046272
62353000,196817786,50571032,2236726847,3342391888,2291793578,26992,0,420211199,2097152,5301338112,0
84197211,387423657,56817926,2263903512,3239456685,2191868017,22553,0,419883464,2097152,6322520064,49741824
75407529,325770081,57702300,2574287477,3293052257,2151667659,25478,0,420089088,2097152,6432620544,4325376
74259268,320367761,56795066,2232876425,3306277988,2241220427,20807,0,419825315,2097152,6160384000,1310720
75341227,339228534,53549676,2466191068,3250433788,2133110286,26744,0,419648673,2097152,5961416704,0
80609221,337605304,56545616,2200314619,3255361420,2193638579,23243,0,419790748,2097152,6231818240,0
76496344,340174523,58014470,2742496504,3299522034,2116368211,26790,0,419926738,2097152,6538526720,14811136
72315614,319312415,56715820,2232075252,3294155230,2233412636,20818,0,420025052,2097152,5997002752,3735552
78379084,382730670,55329824,2555511644,3258491168,2103727255,27659,0,419836164,2097152,6376587264,0
55535151,136118124,49781930,1477018588,3095662152,2268294624,14877,0,419707721,2097152,5014618112,15990784
90484249,439773575,61649188,2837548469,3318606006,2092735474,22885,0,419840982,2097152,6970081280,0
72106966,297008249,56376243,2310633961,3238477208,2145795894,23197,0,420001575,2097152,6130106368,44498944
84094327,448192325,58809929,2271227356,3302063631,2227222405,18454,0,420001049,2097152,6583812096,28180480
56120349,125420102,49758250,2222505156,3255277041,2208844927,26965,0,420004853,2097152,5108137984,0
87829888,419046423,57894900,2421719944,3319132523,2218394154,25143,0,420105538,2097152,6596132864,3866624
73667774,316939439,57575720,2472736411,3292230495,2175902135,23146,0,419827257,2097152,6238568448,0
72309758,326744531,56633887,2252052892,3232863295,2168459814,21902,0,420094631,2097152,6065291264,5505024
70805280,308568785,53119926,2414854762,3308250936,2192442532,27284,0,419908901,2097152,6047334400,0
80269946,348202706,55007163,2149148160,3274871076,2249284296,20660,0,420186421,2097152,6245580800,41025536
76414091,338656210,58435030,2719799061,3295018310,2121592148,26403,0,419950800,2097152,6532562944,5439488
71805149,310410818,55288355,2204556204,3265376288,2219423297,20055,0,419944224,2097152,5944377344,589824
79129054,389749105,55550007,2588191459,3289952628,2143927918,27848,0,419739299,2097152,6312689664,0
70831887,240052061,52807451,1823928877,3204860146,2225195736,21029,0,420062014,2097152,5418975232,44236800
82595414,388908867,59023699,2903617378,3305296287,2091627003,42438,0,420139523,2097152,6802767872,0
71289675,313268639,55630617,2229201662,3269023354,2206202685,21252,0,419960530,2097152,5994905600,0
83770411,440759576,57337183,2409326404,3271132064,2184536405,22834,0,419957028,2097152,6503923712,1900544
57997781,132657567,50470629,2004979392,3149844110,2133074201,24502,0,419794086,2097152,5321326592,5046272
91947499,451070015,61297274,2827360077,3337112155,2137494250,24983,0,419998045,2097152,7031095296,9306112
70001544,299244714,54924626,2274029283,3223475280,2148373199,23136,0,419999581,2097152,5856559104,983040
79300513,401307535,57256917,2251778807,3284025237,2203748561,19103,0,419847369,2097152,6359678976,19922944
60445847,168731167,50862007,2392325294,3288767510,2185209605,30411,0,420165515,2097152,5664669696,0
88668931,422891600,59586676,2505112070,3329679297,2197942156,30194,0,420012777,2097152,6706429952,6094848
73470639,322632148,57564359,2462372296,3291729382,2175196198,23978,0,420183191,2097152,6187319296,0
71347496,325366654,55253779,2206705351,3239374273,2193815769,21009,0,420202180,2097152,6005391360,13172736
74823961,311524644,54603011,2417242638,3342519398,2196612335,27291,0,420005592,2097152,6311051264,0
81254988,358231618,55616219,2129854809,3228642274,2194999014,21319,0,419593418,2097152,6077743104,9961472
76282018,332346614,58490062,2696035810,3290174853,2123874591,24863,0,420120724,2097152,6488653824,0
71223725,310948398,55705470,2209748104,3256934862,2204472043,21969,0,419936149,2097152,5970788352,7405568
78217781,379084055,54019200,2539452181,3287752354,2159288322,27569,0,420102073,2097152,6255673344,21561344
62144050,182064825,51325083,1673286265,3186891031,2344708242,17722,0,420001525,2097152,5025103872,3014656
87757770,429039981,59205627,2918825848,3283610787,2069878213,32496,0,420112823,2097152,6844973056,0
71182754,307441292,56111493,2211838483,3282638435,2215051108,21638,0,419755709,2097152,5984354304,0
83752595,389289283,60629106,2472260192,3275666215,2127368053,21371,0,419962964,2097152,6833111040,0
64131553,154835339,54914384,2172961120,3269234758,2167668691,29533,0,420029251,2097152,5638782976,3407872
90361442,442092353,59884048,2894505126,3268702269,2071343665,24657,0,419715468,2097152,6825377792,30277632
70381298,302038150,55419220,2244856724,3275881121,2194500086,21833,0,419973400,2097152,6012141568,0
81646189,422407151,57604228,2262502929,3264621226,2202684777,17742,0,420219846,2097152,6423838720,37289984
59418504,152960221,49868526,2319275214,3187964662,2101534199,28036,0,420125014,2097152,5341773824,0
86853433,417867884,58393724,2468290664,3334602130,2218308199,25809,0,420085218,2097152,6688604160,327680
74034857,316040245,57058641,2431744319,3268027764,2160927636,22890,0,419741741,2097152,6191579136,0
72198356,326780513,56532278,2244717537,3267931654,2187192472,21515,0,419862410,2097152,6110969856,21692416
70226749,283102403,54457938,2467316755,3343283916,2199777246,27755,0,420112224,2097152,6158155776,0
81363152,355700899,56182046,2230187330,3239215496,2194756041,44189,0,420203256,2097152,6302203904,10616832
76448858,333185832,57983837,2671541981,3279738614,2127963346,24345,0,419934806,2097152,6442319872,0
72915579,322593956,56997279,2248207770,3300080379,2243148677,21171,0,420105877,2097152,6173229056,14352384
75671643,366511153,55112270,2514533346,3282081560,2144913825,25953,0,419931528,2097152,6200819712,34340864
56342267,144919594,49166919,1417401472,3056726139,2289433217,14376,0,420049582,2097152,4722262016,0
88484003,438268405,59161846,2859770863,3266238094,2059109515,22132,0,419852150,2097152,6833504256,9764864
