l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
837684,8117,138687,3076552255,1467737544,244148097,2,2,419609239,44826624
422789,3539,51698,2171822971,1014791665,167254161,0,0,419674038,44695552
418968,3732,63180,2171126185,1010992171,162707323,0,0,419776680,44761088
309186,3044,36538,2229618607,1009479949,156323909,0,0,419586501,44630016
164518,1207,20595,1294673934,594312386,97298570,0,0,419554485,44433408
404116,3692,75070,845281381,415970734,74921322,0,0,419612333,44761088
274648,3570,60971,812629766,416806075,82324165,0,0,419619022,44761088
296036,2147,39232,833994319,417097799,78954566,0,0,419561094,44695552
227961,3499,36325,839903597,417158643,77267980,0,0,419614960,44630016
462371,3318,38187,863306848,417058401,74112596,0,0,419517611,44695552
170170,2420,55946,855754777,416592937,73643583,0,0,419664653,44630016
254163,2154,46887,891085007,417185446,69332227,0,0,419525227,44630016
168136,2377,39384,879794960,417277547,68360144,0,0,419630214,44564480
159994,1284,26032,912257650,417217097,64145849,0,0,419603286,44564480
115928,2051,19852,906109119,417188735,67138869,0,0,419691705,44564480
139129,683,25210,895028250,416501293,70396933,0,0,419518971,44564480
163616,2053,23368,885249698,417166903,66669266,0,0,419590770,44564480
108635,583,35719,896807267,416945589,68106190,0,0,419604318,44564480
162623,2159,35895,910912223,417123725,65804769,0,0,419560128,44564480
59759,209,25541,906642822,417072067,69679585,0,0,419580432,41484288
78070,921,18734,928917184,416483285,64048880,0,0,419622972,39976960
100305,1490,25425,919542370,417076174,64057968,0,0,419642265,39911424
439244,3521,44564,902127639,417130328,66749591,0,0,419695916,39976960
66071,462,8420,922937212,417291126,67805756,0,0,419501383,39976960
131273,2240,44581,895867516,417079442,67291988,0,0,419562501,39911424
77539,978,14109,933823496,416563681,65049544,0,0,419638552,39911424
29674,163,11528,949013153,417245732,62042294,0,0,419477534,39911424
81885,1068,26086,925359671,417323142,62373960,0,0,419565930,39911424
166561,1144,18592,911417866,417236470,68059117,0,0,419725096,39911424
87771,577,27423,890101637,416998256,70424159,0,0,419501309,39911424
72889,559,12254,930503035,416380728,63014279,0,0,419626055,39911424
54013,219,15545,925538014,417110474,66042816,0,0,419597708,39911424
319939,2816,45699,885972841,417274619,68011924,0,0,419515265,39911424
124953,896,6953,930439204,417177303,63936794,0,0,419562966,39911424
75317,1425,28141,922192147,417062939,63036642,0,0,419633985,39911424
210576,884,14169,915397000,414810284,64282995,0,0,419551935,39321600
187762,1467,20446,907510003,417141919,67585006,0,0,419683382,39321600
90528,445,13140,931137480,417190142,63719085,0,0,419545054,39321600
252009,2451,41138,916462016,417204450,61848926,0,0,419634805,39321600
104915,608,16678,919297415,417269383,67011336,0,0,419545220,39321600
164897,1225,15887,922382043,416512423,63827203,0,0,419566827,39321600
176742,1110,22454,898785465,417222837,68974093,0,0,419631618,39256064
97614,3631,13408,224691012,165316428,53025405,10,117,419991787,42205184
