l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
25412880,10133602,2203497,9128484180,4144953352,343021826,305115,0,419593092,37617664,524288,65536
26132758,10323427,2233225,9111405205,4145381910,345055462,311182,0,419625642,37617664,655360,0
26020344,10770515,2256013,9125442726,4145725114,342161354,301344,0,419821296,37617664,262144,0
26267864,10545861,2215827,9134143757,4146683524,341998496,290761,0,419545166,37617664,0,0
26161225,11120097,2250735,9131335859,4145937227,343361030,315802,0,419860970,37617664,65536,65536
25616845,9567035,2190895,9114665159,4146693428,343197884,301195,0,419592521,37617664,851968,65536
25855561,10411472,2243813,9092156930,4145374439,347981919,297157,0,419877804,37617664,1310720,0
25964839,10360263,2188869,9102707686,4146624409,346773856,289939,0,419589435,37617664,524288,0
26175054,11112046,2284070,9097582892,4146030683,348477055,305261,0,419997303,37617664,0,0
25799402,9600291,2191777,9113054682,4147190723,345367211,300312,0,419471865,37617664,262144,65536
25880037,10315447,2245586,9128987449,4145509867,342895787,298525,0,420057417,37486592,393216,0
25859087,10369316,2225881,9127989657,4147638886,344044327,295722,0,419468157,37486592,0,0
26063772,10870039,2248209,9135048945,4146644403,343410078,309882,0,420007830,37486592,262144,327680
25479190,9492319,2207573,9134577371,4147375171,341130398,299790,0,419572486,37486592,589824,0
26314517,10709766,2282776,9131482989,4146497545,346323378,305290,0,419829929,37421056,1048576,65536
25730679,10277587,2226178,9131982277,4147105035,341861178,295118,0,419742963,37421056,393216,327680
26009890,10561750,2239178,9130750165,4147013845,338275905,300434,0,419707830,37421056,458752,0
26060307,10770491,2268107,9121130544,4145473241,341689698,297274,0,419928972,37486592,524288,0
25804220,10071350,2233260,9132016420,4146855252,341708612,307625,0,419644947,37421056,851968,0
25934862,10020730,2224044,9132859002,4146717710,341642459,291626,0,419765637,37421056,0,0
26329012,11149970,2262298,9122954859,4145789965,341283221,302521,0,419745288,37421056,0,0
25756284,10145539,2223905,9129997591,4146503389,339004717,297145,0,419603364,37421056,0,0
25929761,10660834,2241487,9127859882,4145391880,339162572,298260,0,419730459,37421056,65536,196608
26112516,10126745,2256298,9125410001,4146756457,340994726,309127,0,419940858,37421056,524288,0
26083330,10527500,2226310,9130529341,4147301054,340501205,290230,0,419775663,37421056,1048576,0
25991908,10773785,2241281,9131093294,4146895060,339237913,295752,0,419933166,37421056,262144,0
26087563,10493039,2242572,9125077026,4146494161,340875127,312932,0,419448957,37421056,851968,0
25747728,10031917,2224466,9132295252,4145446701,342146525,294760,0,419594037,37421056,0,65536
26088200,10516451,2240178,9123338861,4145616811,343214881,299407,0,419832759,37421056,65536,0
26223707,10650863,2261323,9135830007,4146292665,341870279,302516,0,419897724,37421056,0,0
25970973,10735020,2220211,9133858955,4147614407,343808348,297111,0,419828593,37355520,1507328,0
26372729,11032165,2282622,9130878665,4147826936,342735533,303369,0,419617658,37355520,65536,0
25674470,9469912,2179267,9134685988,4145351933,342717709,305182,0,419710839,37355520,983040,0
25993029,11015042,2249168,9127511595,4145057725,341705930,296757,0,419703723,37355520,655360,0
26379465,10620241,2237066,9127786888,4145763778,344530633,304537,0,419617743,37355520,393216,65536
25928976,10882487,2234182,9132849683,4145941748,342590095,305463,0,419894022,37355520,327680,0
25726179,9869561,2191079,9129360369,4146744706,342969845,297496,0,419616954,35848192,4325376,65536
26339786,10762605,2295415,9124747127,4144518543,344848125,310184,0,419666949,35782656,393216,0
25828530,10410836,2212358,9133644754,4146451712,340964835,301326,0,419684541,35782656,0,0
26233817,11010842,2249627,9132610722,4146108010,342237007,295031,0,419547142,35782656,0,0
26026262,10414591,2218794,9126889241,4145081669,344287431,310068,0,419644004,35717120,65536,0
25933783,10237658,2209864,9129300133,4144720718,340977294,307039,0,419629512,35651584,655360,327680
25895779,10087390,2215896,9135100629,4144888618,343131908,300701,0,419504496,35651584,983040,0
26403543,10757123,2233342,9131514055,4145485601,344929744,308330,0,419499051,35651584,851968,0
25699583,10369118,2212374,9138294636,4145029312,345423240,302223,0,419639727,35651584,655360,458752
25834685,10129018,2191896,9130531380,4144206076,344415481,309437,0,419911944,35651584,720896,0
25989907,9945128,2241448,9139541298,4147903970,346472878,301689,0,419600874,35651584,196608,0
26013916,10571763,2250818,9135193512,4145141862,343913298,296348,0,419675979,35586048,458752,0
26108489,10488185,2255582,9130001589,4144630027,347303155,302683,0,419580478,35586048,786432,0
26050780,10787990,2211172,9136151908,4144875886,345280363,302311,0,419681057,35586048,0,393216
25694605,10134186,2223611,9136030313,4145661943,342504972,296088,0,419456490,35586048,589824,0
26322950,10445543,2254283,9128691288,4144511800,343627498,313634,0,419620200,35586048,720896,0
26060823,10833384,2220695,9128051624,4145455816,341043381,299354,0,419524008,35586048,65536,327680
26044203,10308409,2208526,9130977760,4145116071,343243754,293335,0,420063708,35586048,589824,0
26238581,11023193,2238940,9131575741,4146738451,343260947,320980,0,419483856,35586048,393216,65536
25635968,9704519,2181795,9129203293,4144687730,342280385,297147,0,419589456,35586048,589824,0
