l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
10157965,195,36162,397658166,550895160,381214436,0,2,419316350,37093376,10027008,196608
10346734,146,31294,386940236,558014827,392960691,0,3,419682532,37421056,6225920,0
10942153,155,33185,393582056,589353272,420228184,0,0,419418255,37683200,13631488,0
11056156,131,28405,402018981,587367149,417403505,0,3,419370570,37486592,5963776,65536
11239955,135,28032,394372348,586153602,417751953,0,5,419558397,37355520,8978432,0
10714835,52199075,3992051,256181820,442227960,332762458,0,2,419778759,41091072,803995648,1703936
3714403,3654,5235468,424774232,595398859,426165111,0,0,419159481,41680896,459866112,1310720
12182956,31328886,11184042,920923513,579236933,233728054,0,53,419585519,40632320,1089404928,65536
8862423,3126633,6563766,1203514616,481469022,69638366,0,2,419446897,40566784,710803456,3473408
7964660,3632401,6209545,1045830731,460591933,44793922,0,2,419517529,41943040,737214464,0
5394056,646405,5856853,1306455501,591795402,41832304,0,0,419342645,40763392,591331328,2883584
8306176,5111127,8421766,1356958314,546232150,84383700,0,0,419516130,41943040,566493184,0
4577572,100079,2014136,1251111536,556832250,78694780,0,0,419719446,41615360,142802944,0
1318339,6726,104414,1225257124,586501490,85189584,0,0,419287901,39321600,11010048,0
2758316,27283,177838,1123266101,542562955,77404408,0,0,419422600,38731776,30801920,0
1739432,6922,80338,1218720613,589932340,81078949,0,0,419886048,38797312,9240576,65536
2614630,223819,1604297,1182786136,560376614,85537777,0,0,419484537,40828928,112328704,786432
3527890,15359,169475,1259333301,585437148,80333550,0,0,419273873,39452672,13828096,0
2240634,9517,99422,1215807501,590303983,90658969,0,0,419746522,39059456,10551296,0
2783964,10438,107600,1192285199,586908472,85249773,0,0,419510844,38469632,14680064,196608
2345234,47821,398466,1183434352,557701922,79138629,0,0,419894815,39649280,54853632,0
2588269,7590,131132,1204018815,574194374,79128025,0,0,419214182,39256064,11468800,0
1718777,6437,78375,1105180483,538327601,82825671,0,0,419514426,38469632,12713984,65536
2075774,7341,101587,1143129092,551886481,82436277,0,0,419855457,38862848,11403264,0
6841468,1403003,2613218,1322883798,590948509,79820499,0,0,419506052,40697856,208470016,0
2379450,8928,99782,1222775248,583618661,90137071,0,0,419367061,39976960,9830400,65536
2598693,8835,97518,1187923147,575032843,83768547,0,0,419427132,38469632,9371648,0
2673746,65004,167917,1226806741,579931694,84912488,0,0,419530316,39583744,50659328,0
2370254,8971,91007,1195679236,585112723,88762661,0,0,419855707,39190528,9633792,0
3073809,11978,85912,1175688437,574059117,86132632,0,0,419359515,38535168,19529728,0
2175318,9562,94218,1181778275,587868356,90033018,0,0,419743854,38600704,11075584,131072
2595144,8591,756097,1215069926,572223127,80414517,0,0,419691817,38535168,43450368,0
2364991,7396,84619,1149349866,567675918,81959974,0,0,419334175,38207488,9895936,0
1657210,8153,93407,1220978479,587390977,87622698,0,0,419889880,38338560,13565952,0
3801612,13542,3514321,1259419326,558391628,70591081,0,0,419332131,40894464,249757696,4194304
8756139,5050885,6870115,1335471322,552864297,90512442,0,0,419445450,41418752,496041984,0
2772003,10201,95685,1130980766,552984774,80532006,0,0,419602092,38928384,8257536,0
2016627,7399,88766,1124160494,546088183,78004114,0,0,419470467,38928384,8912896,0
2279831,9935,86653,1199467138,581931732,90021123,0,0,419443914,38273024,13893632,131072
3132201,10371,688629,1162332585,555996319,80681200,0,0,419755539,39714816,52428800,0
1594306,6426,99251,1187763572,565509578,80665442,0,0,419755608,39714816,17301504,131072
2660637,8997,80606,1156078881,567046808,80421586,0,0,419324925,39190528,11337728,0
2027976,8882,908463,1142404477,549224801,81941401,0,0,419545344,40763392,88408064,3211264
3706134,26109,788501,1243141633,553399148,73364878,0,0,419443149,41746432,55443456,0
2134890,9921,73692,1121927815,560089337,84224428,0,0,419553594,38600704,9043968,786432
3057651,13493,198714,1136840154,548641990,79842577,0,0,419507538,38928384,29163520,0
2392737,8615,87247,1209178735,584120314,88817795,0,0,419706930,38535168,13762560,0
3187306,11398,490623,1248661543,586421055,85626082,0,0,419506665,39190528,51904512,65536
1676686,7159,88150,1204744931,592467994,85915221,0,0,419530550,38993920,8978432,131072
2167499,10198,245063,1233973663,586980708,84995797,0,0,419818771,38469632,16187392,0
2441139,8822,81373,1178217527,582186975,87716153,0,0,419255504,38076416,13172736,0
6249020,1771811,5687001,1307088748,573062429,86931549,0,0,419840749,41746432,375652352,1441792
3015393,34248,399289,1175264104,544336407,72679296,0,0,419367090,39976960,23724032,0
1615683,7468,89303,1129086718,548108042,80253198,0,0,419758346,40304640,10747904,0
2811424,7789,188111,1141465472,549066600,79550423,0,0,419735869,39059456,27197440,131072
2190328,6776,97272,1129437429,546042706,81726429,0,0,419152248,39518208,10616832,0
3333274,12472,897715,1226873867,576649186,81477355,0,0,419314182,39845888,63766528,786432
2124036,46149,98800,1139410659,552221164,83380108,0,0,419592402,39583744,10420224,0
2014829,7447,513312,1228781380,587677423,82195703,0,0,419319705,39649280,28835840,0
1932460,9729,105342,1213371067,586305249,88645315,0,0,419577594,38928384,12058624,65536
2196698,7775,85098,1185163059,584787355,91736284,0,0,419417627,38469632,12845056,131072
5249338,870421,1509774,1258568513,580996541,79922889,0,0,419821845,38862848,143392768,0
1751827,8150,121608,1211253761,584183505,85332415,0,0,419338027,38993920,9043968,0
2047671,7464,351140,1186125042,593927065,90535520,0,0,419451582,39321600,27328512,0
2638743,8823,95637,1187066468,586282181,92577623,0,0,419323539,39321600,30474240,3145728
3185482,6706,836475,1175913193,540438796,73819068,0,0,419970636,40763392,48693248,0
3298595,9066,86168,1186160446,583206238,90358606,0,0,419296445,38207488,11730944,131072
3248871,8299,207237,1183557237,550143130,78488176,0,0,419682490,32505856,43319296,0
1411522,6126,70909,1052325314,519668408,76480537,0,0,419417637,35323904,7667712,0
1096708,5276,85985,1092430119,532968593,77076040,0,0,419587269,37289984,8519680,0
4172125,63537,2486206,4395781713,2054633626,457873350,116960,3,419998891,41746432,240320512,3604480
7052428,266001,5468559,8509212110,3968667041,918306145,383573,0,419983856,41746432,357171200,0
7524408,276208,5553060,8753307501,4141911952,956604211,296741,0,419574105,41615360,371916800,458752
7436266,235636,5414017,8791137299,4142587170,972572259,283161,0,419794949,41746432,363003904,0
7585435,299080,5487298,8714788423,4140909224,993657019,301011,0,420001426,41680896,369491968,1441792
7494906,255462,5611943,8753953720,4141571566,1000462782,513475,0,419491761,41680896,368771072,0
7377898,262392,5877335,8856803969,4141559867,998355543,570159,0,420057221,41746432,365101056,1507328
7182279,207449,5862464,8902124203,4135524691,995257050,582227,0,419408014,41811968,365887488,0
7382146,268906,5896035,9048692634,4140732098,932050721,495106,0,419589159,41943040,371261440,0
7306205,236126,5519127,8741310010,4116262823,959454167,316778,0,419828838,41943040,364707840,0
7448663,246389,5444006,8803319024,4142636662,1001112611,350752,0,419755302,41943040,362020864,1376256
7441561,198245,5738207,8896542623,4139545726,988799469,442480,0,419721588,41943040,363593728,0
7353680,233802,5878083,9077312448,4140935484,946717476,490194,0,419724606,41943040,367001600,0
7254235,253248,5858990,9099044233,4141328626,924206595,455412,0,420011266,41943040,366608384,2031616
7403081,209650,5502431,8886074537,4142958861,937804577,311740,0,419487878,41811968,363266048,0
7447576,216582,5451712,8853744910,4138586182,975628633,355025,0,419989290,41943040,359268352,655360
7475242,175054,5791546,9002786894,4136656248,966684601,610079,0,419763024,41746432,362414080,393216
7184712,177427,5600669,8974619592,4125069756,917318988,370142,0,419345475,41943040,359989248,0
7518060,229931,5401458,9065257461,4138716047,896308684,310698,0,419997612,41811968,361431040,2031616
7693256,224478,5584354,9110149803,4133582582,883066836,384766,0,419661783,41615360,373948416,0
7979805,265807,5759310,9188563197,4136708869,877426650,512911,0,419576388,41943040,375062528,524288
7898277,244273,5928527,9187917713,4134375635,871810957,477813,0,419898032,41811968,373096448,0
8052142,345336,6200151,9391715110,4137733368,856043061,634406,0,419491588,41943040,381419520,0
7985814,379415,6148621,9431199817,4133031162,835854247,503964,0,419842788,41811968,385024000,1048576
8016450,330635,6164846,9452596913,4141135249,836645642,508576,0,419641878,41811968,388169728,0
7989931,349705,5995897,9403846632,4138011500,810837695,512289,0,419537088,41943040,387645440,262144
7994745,329051,5719341,9303707044,4141759795,812163904,342418,0,419968404,41943040,379846656,0
8067991,346677,5537563,9152986201,4140572875,855809800,289395,0,419770759,41746432,370343936,131072
8274714,369790,5668102,9114018511,4123280714,879552402,364442,0,419560622,41943040,369688576,0
8161146,287197,6069931,9282143730,4140208379,848066110,460473,2,419987466,41811968,376963072,1310720
7848072,304006,5964000,9403972199,4143772571,863080552,418166,0,419647755,41943040,377618432,655360
7794157,341850,5731982,9266558979,4141016156,857214080,368198,0,419779117,41811968,374996992,0
8216561,319631,5650492,9143415084,4140327944,876710436,320178,0,419893610,41811968,371654656,0
8140004,313463,5930712,9203458645,4140907932,886160488,568648,0,419413930,41811968,374669312,1114112
7749416,280852,5835303,9376762618,4136640890,858435609,447290,0,419814335,40828928,373293056,0
8129411,310257,5686153,9158954926,4134842047,863543988,321043,0,419705457,41811968,377487360,393216
8053665,276478,5925370,9260178253,4141458520,888198843,529279,0,419671653,41680896,373489664,131072
7677745,287114,5618911,9213821092,4143206512,853851168,346447,0,419686074,41943040,368050176,1572864
8209288,339859,5558950,9146514105,4134126894,883729130,379867,0,419514418,41877504,367394816,0
7796323,304656,5916865,9331965958,4132134300,862781290,532445,0,419855708,40828928,364904448,458752
8110000,324982,5513014,9196922413,4141560054,862752806,351655,0,419906331,40763392,373620736,0
7893775,292382,5967555,9351511503,4142139050,872845044,423014,0,419600544,41680896,370802688,0
7967335,309949,5463689,9140167193,4142666461,877354392,340914,0,419634612,41746432,366280704,786432
8049516,282959,5973365,9333422045,4140790316,862644670,441110,0,419832591,41746432,369950720,0
7990192,338054,5562574,9160224120,4133426600,880967278,346838,0,419758358,40370176,371851264,0
7885997,329125,6057008,9380757413,4141631869,862988653,443525,0,419616547,41549824,372506624,1310720
8134573,285293,5714600,9420265618,4141598170,791168245,289769,0,419374587,41746432,383254528,0
8265752,257484,5837135,9321131695,4139936388,820762736,418674,0,419571466,41877504,379125760,1507328
7997300,345873,5891077,9462807797,4139923890,810226642,395713,0,419642963,41877504,377421824,0
8217026,291449,5826681,9320327571,4139610658,819104968,381357,0,419546016,41615360,376832000,196608
7913484,306562,5912730,9548489828,4140612985,816050834,446466,0,419581989,41680896,379060224,0
8238754,299893,5724433,9327734511,4133755980,799465027,349022,0,420030411,41615360,377487360,0
8054913,292633,5945532,9509138094,4142697281,824543013,437269,0,419403630,41746432,376373248,458752
8057253,299209,5623681,9310400662,4141171522,807866769,343451,0,419632602,41811968,373161984,1310720
8013362,320371,5932616,9400670314,4128266409,843768679,457659,0,419753134,41943040,368902144,0
8059624,313534,5727907,9327908812,4140516523,814111164,324038,0,419547746,41746432,376700928,720896
8245345,304035,5915730,9466177643,4141102333,815979484,480141,0,419454386,41811968,382140416,0
7934757,330137,5748110,9414765478,4139111023,778412080,398282,0,419619247,41943040,377290752,2162688
8348867,317698,5763584,9393075268,4138569680,810947266,396166,0,419588694,41943040,380108800,0
8000708,303252,6037536,9525577076,4142767787,805921311,562524,0,420199314,41943040,377946112,0
8237748,347175,5503358,9280054964,4132140594,811522216,292516,0,419613129,41943040,372965376,131072
8152361,315909,5995627,9471974678,4140331939,811991463,631842,0,419577027,41943040,374734848,262144
7896730,346718,5863045,9409686456,4140370208,807276107,501665,0,419574666,41811968,374865920,0
8305344,309879,5446284,9228059249,4117148409,820682336,354796,0,419958225,41811968,372703232,720896
8218872,335264,5994571,9373904759,4141852945,840252987,534577,0,419757738,41811968,373358592,196608
7827953,358219,5921998,9396471909,4142352558,846964091,557810,0,419492802,41811968,369491968,1376256
