l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
1956450,2197353,2264591,7259732874,8292459294,3008926845,11,0,420877204,2228224
2029883,2287601,2398607,7777237911,8299256899,2905901561,0,0,420859360,2621440
2114202,2461216,2397838,7759354826,8300358726,2901801976,2,0,421104001,2621440
2239235,2895285,2534117,7889335069,8291500111,2878830748,3,0,420649057,3801088
2035733,2053365,2347765,7615933289,8036418295,2778949384,2,0,421130094,3014656
1783056,1988985,2117435,6829487556,7334311631,2592329468,8,0,420949437,0
1474783,1570453,1701755,5569978412,6350619976,2300669531,2,0,420540175,0
1180621,1235976,1420540,4608590177,5313982417,1942039676,0,0,420625677,0
609239,633317,700695,2263272882,2674067544,994972018,8,0,420208240,0
109570687,885405331,83722130,5063903886,8056930843,4868523869,12715,0,420818351,2424832
75471208,608823460,61942783,12939267421,8236066448,3008528774,4647,0,421094474,2949120
125534968,1843873564,75019223,4211581297,7970636596,5699446999,12765,0,421135520,2555904
84633580,671671316,65925037,13154309663,8241790334,3034334035,4134,0,420829427,2555904
133572358,1423597999,81040293,4893607347,7984250561,5270329114,7892,0,421111005,2686976
148920351,2147876073,86135752,5556044243,8226828176,6018997872,5066,0,420640527,2883584
61971771,130817568,58609784,12052720898,8018302339,2512903229,15079,0,420375334,11796480
172210924,2499302354,85562148,4081718460,8202593982,6434834610,3177,0,420970967,2162688
102231970,1114735966,71542406,12392983193,8238430429,3671073080,4323,0,421081559,2359296
114650676,949669211,76506196,5512708983,7958052695,4594491700,13153,0,420908815,3145728
157505806,2347463472,87584421,4189619210,8257443758,6489150276,3632,0,421168930,2818048
76829647,488335569,63282978,13321206172,8234588953,2846646728,8869,0,420675381,2293760
141389138,1627126277,81074836,4660814354,7982286768,5531942846,5090,0,421015392,2818048
139961303,1913133448,82874806,7244419881,8234432056,5446859470,3522,0,420937899,2490368
75188315,355819350,61646090,10413467789,7980311961,2944938707,14050,0,421126021,2031616
165719236,2421225976,86595936,4158203425,8257375471,6463701039,2801,0,420663444,3342336
97754510,1058612176,69063167,12739264560,8233177739,3578091809,3617,0,420683347,2359296
120881614,1014029149,79824925,5271585757,7986995846,4702905815,13232,0,421127264,2162688
160150029,2373914695,88062915,4131437291,8255362111,6511017448,4025,2,420760875,2228224
70530861,378787607,60652601,13381307772,8237063316,2628518799,12050,0,421064319,2621440
148590090,1933599797,80171668,4370907324,7973912687,5744451715,3765,0,421170762,2359296
127093140,1622193768,80365714,8570449492,8228174311,5080824808,5877,0,420662937,2752512
93316761,589808733,66103243,9252569303,7982811802,3295070796,10240,0,420899758,2490368
155967106,2291324517,86230710,4233721102,8261117633,6463851540,3796,0,421352637,2686976
94260081,944190592,67525093,12880159835,8236715558,3359596004,3287,0,420933172,2883584
124795691,1120973820,79839759,5140260519,7978111408,4900414186,10414,0,420999392,3080192
161592448,2376827040,89582746,4096435178,8262321176,6531658081,4008,0,421055948,1703936
62911113,234407167,58922114,13332358219,8232278191,2453199166,7805,0,420808254,2162688
148878096,1762223704,87692896,4569681733,7977147399,5822515757,4938,0,420790416,2162688
151899304,2390687447,80996383,4473131741,8221973497,6415733188,998422,0,421330578,2621440
64722048,495706009,63732372,4857818096,8073093771,6409381072,178205,0,420771738,3801088
16326749,177493265,16241687,8661419666,8183252609,3097842587,1659,0,421165261,2424832
2194757,2679193,2587827,8317472493,8297663261,2798479580,8,0,420881239,2752512
2123041,2464481,2572505,8279311410,8293450416,2794516099,16,0,420897916,1835008
2237528,2822323,2617694,8257129481,8296812103,2802900865,5,0,420982842,2818048
2265835,2891617,2613168,8317876453,8299535964,2801464071,16,0,421128518,2359296
1799480,2073413,2087167,6653184089,7343580134,2640853327,10,0,420832057,4063232
1659281,1816602,1952018,6326941758,7262158704,2657635069,2,0,420943233,4390912
1656826,1814898,2038917,6405804461,7234645244,2633551107,5,0,420437202,1966080
1617565,1899521,1896948,5845799093,6460045321,2322231998,8,0,420857260,0
1225454,1325014,1464166,4640975363,5266146327,1909753966,0,0,420770333,0
713105,759094,836476,2678704113,3174889514,1178777720,8,0,420431556,0
85532304,584302523,70353459,4698726354,7017318055,3983644439,6030,0,420925995,1966080
92840861,966759091,68697001,12611320311,8225262070,3512869299,7458,0,420870936,2490368
63279095,223579578,59145202,11434321844,7992019475,2968130790,39726,0,420957042,2818048
108626849,856659500,83300855,5134782492,7933311649,4927352408,32613,0,421267833,2621440
148224265,2336531464,86547091,3959992677,8173728537,6528194889,9445,0,420428000,14614528
59740512,140955256,56766163,13636314705,8242447076,2388864735,31661,0,421136030,2359296
161017768,2260739222,80134175,4029873329,7970897090,6134024320,7844,0,420919855,2621440
111586948,1282629387,76186931,10725461554,8222155445,4293277737,6842,0,420627559,2293760
105552339,793275039,71692855,7192192034,7982517094,4012358791,22855,0,420829399,2424832
154458358,2284356703,85709564,4217709928,8249754922,6474970121,2932,0,420935228,2818048
84005217,678646907,65846874,12999347482,8228236895,3082449256,13961,0,421030058,3080192
132066836,1330938495,81330814,4989679526,7964530767,5156038762,11711,0,421086474,2555904
157183961,2289114398,87174837,5111824161,8212666571,6056889799,3480,0,420678835,2883584
60823408,148303590,59093643,12571035219,8199844012,2571029188,17029,0,420352682,6422528
167599240,2443586884,82920626,3972456554,8040733456,6312511443,3063,0,420865347,2359296
103480758,1137471986,72343892,11950863534,8227232158,3894816602,3950,0,420798863,2490368
113074115,895979836,75344171,5963685089,7973210567,4423415855,24834,0,420726887,2555904
155464705,2314618127,86493074,4179525761,8256279690,6488453196,5675,0,421225516,3080192
78438276,562973428,64857773,13142793212,8225621593,2923819646,12611,0,420572615,2490368
138267840,1567890371,80623504,4728426635,7977071822,5402704283,11247,0,421082051,2621440
144923458,1998241395,84042931,6551460821,8207888533,5673493459,5574,0,420611767,2359296
65963566,232136305,59594728,11167813462,7977706586,2753496580,43068,0,421173213,2752512
170171400,2465370121,86440467,4120152736,8258429949,6479598599,3027,0,421042633,3080192
99255076,1068283732,69679734,12731910101,8235207996,3620471452,3946,0,421338318,2490368
117911926,945673747,78186916,5224113671,7927678311,4638538414,25632,0,420582956,2818048
157514761,2348860022,87023888,4125619033,8246792267,6498240639,3284,0,421103321,2490368
73732405,448348656,62409278,13223382010,8230781465,2730836663,10564,0,421117311,2949120
145627070,1781008487,80998563,4556632733,7969479028,5580888530,10831,0,421070485,2883584
137302104,1829611892,82805974,7607231644,8215347440,5243528674,6457,2,420637494,2359296
77937503,403688359,62845509,10026477535,7933938951,3124376470,42356,0,420915307,2818048
156695999,1926218806,95525286,4562858828,8225501341,6297428171,6315,0,421073474,2228224
15312802,182334352,11166494,7964340517,8294382929,3075934762,1019,0,420961041,3080192
2249974,2903967,2624287,8353777032,8295619119,2812589570,58,0,420916112,2293760
2234460,2883985,2617189,8292529388,8296743505,2805754429,5,0,420958583,1769472
2232550,2857949,2606497,8230781082,8296686405,2797066680,11,0,420825892,3670016
2222811,2702416,2621640,8281382509,8279241180,2796151813,14,0,420925337,3604480
1754281,2091041,2056527,6506583790,7261836027,2631161801,10,0,420914463,3670016
1660582,1741938,1933245,6303722619,7263088535,2652247612,2,0,420977623,4194304
1669027,1952011,1984811,6240395837,7106961423,2598036308,5,0,420969885,589824
1600938,1935477,1870233,5790063298,6368668738,2291586996,6,0,420760622,0
1237580,1354882,1427361,4582558800,5246256517,1908763117,3,0,420251188,0
607468,596649,724532,2295555974,2690043531,992311949,10,0,420288378,0
104657565,854672262,80197501,4897336855,7840724634,4699795624,9442,0,421007156,2293760
77057164,633878095,61750130,12837991584,8225731467,3088223428,38770,0,421109708,2359296
125168624,1824983828,74966826,4328183284,7983207183,5626264846,11633,0,421095088,2359296
84812656,707986468,66825645,13109895264,8235068373,3122338553,21381,0,421007846,2686976
130546813,1309002376,80159583,5006045669,7973428472,5175536359,18273,0,421140280,2424832
153953807,2218704508,86145813,5183211087,8219549125,6242319892,5435,0,420735251,2818048
62762453,165556904,59518935,12460123658,8240794813,2486128979,25564,0,420745362,5439488
167773244,2455757929,82568784,3938036864,7998906744,6261096307,3233,0,420670076,2359296
105180134,1169594817,73360003,11713961725,8231582543,3883822398,4467,0,421146380,2621440
111427894,863803702,74354794,6246316089,7978126953,4424276211,27422,0,420616958,2949120
155609252,2320374370,86275820,4185191001,8256882755,6489674114,4166,0,420882522,2490368
79849260,592621632,65361551,13123463182,8235979592,2936215610,14593,0,421142454,2293760
136983687,1556103271,80405737,4756248403,7982715789,5366172338,15533,0,421143750,2752512
146135550,2025369316,84093591,6383787730,8225317402,5789723486,6489,0,420992630,2359296
65399285,202262375,59031639,11328583541,7984707776,2670251220,29232,0,421190908,2752512
170542396,2472880608,86666424,4121332654,8261561747,6486225036,2467,0,420881064,2686976
98632230,1081266139,70282592,12625270193,8232648492,3602978618,4522,0,421425359,2555904
116719548,941956770,77662259,5176325785,7975054975,4718266945,47067,0,420889299,2752512
157805924,2356181187,86814773,4144585226,8262596316,6511510771,5987,0,421087290,2293760
75157183,476155390,63099444,13232337022,8235274932,2743063613,15497,0,421201151,2555904
144284442,1742689200,80789149,4565265795,7960835892,5551051206,11853,0,420602309,2621440
137410663,1844130278,81837559,7440391351,8226568061,5358089827,6180,0,420833260,2621440
80495575,432341665,62473725,10231845823,7984114625,3010916349,15768,0,421395269,2555904
162618451,2373960189,86690380,4198064061,8259469687,6455243752,3057,0,421072079,2883584
97056746,1045283756,69238423,12706087926,8228630217,3573685880,4159,0,420832314,2686976
117982973,998184550,78175048,5168445424,7974768088,4789628262,30925,0,420800692,2293760
159721061,2357716179,88288248,4119109116,8260800995,6529111006,5724,0,420813143,2424832
66715791,310524017,60804384,13359145454,8236696603,2678846712,25147,0,421226628,2555904
144314275,1663540128,85004333,4637190990,7976753000,5652636225,11773,0,421181643,2031616
60397336,718816777,41217884,7185379597,8253109247,4086494507,4100,0,420885423,2424832
