l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy,local_mem,remote_mem
6535283,324462,5769306,309730462,349379922,173438291,0,0,483171060,2031616,761004032,0
1893319,156,1313833,326004929,403799773,226988873,0,0,419528974,2097152,108068864,0
1941813,256,1390200,289894810,405695066,246799325,0,0,419493265,2097152,115408896,0
1952367,125,1398408,268508088,406341801,257337431,0,0,419515129,2097152,113639424,851968
1992329,123,1427435,259830206,406856501,261608742,0,0,419568487,2097152,118095872,131072
2018156,15,1439274,250823590,407339100,266586303,0,0,419834604,2097152,115671040,0
2035123,61,1458256,244678989,407681055,269737421,0,0,419593942,2097152,112132096,458752
2074231,171,1465188,252638628,407966941,266254122,0,0,419309242,2097152,117374976,0
2034617,6,1439770,242185684,408245905,271978669,0,0,419469101,2097152,106037248,851968
2067709,100,1456310,243895571,408302535,271637011,0,0,419581872,2097152,103809024,0
2068913,42,1460609,240388168,408537329,274143434,0,0,419764602,2097152,110755840,589824
2073258,0,1462245,238308650,408908904,276120327,0,0,419385724,2097152,106430464,0
2085775,24,1470317,236629164,408959989,277267167,0,0,419435788,1966080,107872256,262144
2096496,2,1469051,234058634,409243546,278224032,0,0,419444673,2097152,107806720,0
2112995,74,1474285,230346361,409324760,280039938,0,0,419495989,2097152,105578496,655360
2126817,94,1480469,228627999,409412607,281427248,0,0,419573332,2097152,100073472,0
2139519,30,1488114,227072060,409606869,282189571,0,0,419734424,2097152,106954752,0
2193336,77,1518137,229617571,410094264,280875345,0,0,419199276,2097152,104005632,131072
2163067,26,1492338,222492150,409946631,284459406,0,0,419428407,2097152,108003328,720896
2190217,21,1514354,223608582,410167938,284509320,0,0,419572373,2097152,109707264,0
2188952,75,1493143,221528510,410333978,285630394,0,0,419682157,2097152,99745792,0
2250180,8,1513989,224339140,410425676,284332636,0,0,419261211,2097152,102694912,131072
2365406,41,1594552,232910887,410538022,278688098,0,0,419466848,2097152,105512960,1114112
2325536,8,1583633,227775662,410514446,281748005,0,0,419733047,2097152,104464384,0
2228088,33,1528526,214847486,410821678,288854461,0,0,419324437,2031616,107937792,0
2242155,0,1542632,211938302,410895154,290267209,0,0,419496732,2097152,98828288,720896
2223021,312,1531727,208518848,410860042,292158238,0,0,419333320,2097152,104136704,458752
2241484,17,1549968,208433290,410950574,292409333,0,0,419495086,2097152,106627072,0
2229543,8,1539420,206175851,411034498,293461240,0,0,419236806,2097152,102301696,262144
2232693,0,1537829,204182259,411075983,294738620,0,0,419592395,2097152,96075776,0
2254567,33,1538510,204333169,411338767,294736770,0,0,419810053,2097152,101384192,196608
2267211,50,1534073,204750898,411376346,294495414,0,0,419269409,2097152,101253120,196608
2310924,102,1568169,208409848,411553707,292839687,0,0,419433467,2097152,102563840,0
2277039,50,1542391,201884033,411411288,295575496,0,0,419482360,1966080,95354880,196608
2290841,35,1566719,202710064,411673658,296283018,0,0,419681044,2097152,105644032,0
2319187,60,1589399,204062662,412019929,295660444,0,0,419609598,2097152,103809024,720896
2323618,17,1597571,202808842,412032614,296282354,0,0,419396620,2097152,105250816,0
2291721,66,1573059,197920693,411949542,299295484,0,0,419468224,2097152,100663296,0
2288956,17,1569013,196172942,411783023,299981990,0,0,419582387,2097152,103940096,983040
2305930,10,1582710,196541604,412064998,299838800,0,0,419291122,2097152,102105088,0
2345871,0,1609699,198053079,412164150,298783667,0,0,419747752,2097152,98041856,1048576
2306060,37,1575741,193252668,411989199,301516601,0,0,419495403,2097152,101384192,0
2308146,0,1576990,192563828,412090576,301997874,0,0,419543666,2097152,103284736,0
2311887,32,1580271,191800753,412214480,302213202,0,0,419415248,2097152,101646336,0
2327241,54,1585642,192023058,412179606,301820026,0,0,419522640,2097152,100663296,458752
2368671,10,1616535,194457381,412507650,300917432,0,0,419403796,2097152,108658688,262144
2380203,12,1618468,193765624,412498881,301142381,0,0,419808556,2097152,106037248,0
2371463,44,1617365,192670361,412581292,301879266,0,0,419164784,2097152,104267776,458752
2328846,10,1585416,187039871,412188360,304257063,0,0,419575400,2097152,98304000,524288
2340822,20,1590772,186067524,412313490,304386088,0,0,419446318,1900544,101253120,0
2342627,19,1592909,185789530,412488997,305364575,0,0,419589775,2097152,97648640,131072
2345221,0,1595232,184677726,412372634,305443256,0,0,419335487,2097152,103546880,0
2388051,19,1622977,187704045,412673937,303871713,0,0,419511468,2097152,103153664,0
2398518,16,1630388,187986905,412764288,304086188,0,0,419473871,2097152,106954752,0
2401019,77,1635544,186668900,412787611,304640099,0,0,419379568,2097152,102760448,524288
2405954,81,1639887,185466914,412837993,305320434,0,0,419403613,2097152,101515264,0
2358868,0,1607610,181300391,412666791,307402657,0,0,419451239,2097152,99287040,786432
2408273,71,1637745,184113333,412858417,306081527,0,0,419519784,2097152,101974016,0
2407457,40,1647155,182863636,413034261,306017938,0,0,419432842,2097152,100401152,131072
2382434,67,1625496,180117094,412794910,307840284,0,0,419512461,2097152,103022592,0
2416651,317,1647055,182985754,412992014,306654218,0,0,419711786,2097152,104595456,655360
2423059,109,1648361,182289765,413180663,307308276,0,0,419427667,2097152,102039552,0
2434462,65,1650608,181798348,413037732,306969155,0,0,419474365,2097152,106102784,131072
2426469,62,1651470,181036229,413009577,307365651,0,0,419462314,2097152,105840640,196608
2385661,129,1622993,177323684,412779136,309029012,0,0,419195578,2097152,104857600,0
2427687,70,1653611,180746594,413041998,307982900,0,0,419412932,2097152,105381888,327680
2431632,60,1656760,179579456,413048900,308017623,0,0,419564184,2097152,103546880,0
2431871,15,1658273,178288880,413068726,308733867,0,0,419500102,2031616,103546880,327680
2431956,200,1652124,177557245,412973227,309210440,0,0,419570836,2097152,101056512,0
2407954,38,1634332,175175279,412752147,310400828,0,0,419326106,2097152,100925440,0
2441801,141,1661918,177042179,413075729,309039192,0,0,419556961,1966080,105250816,131072
2423357,58,1644688,175429380,412975199,310054508,0,0,419332555,2097152,103940096,327680
2397146,70,1626672,173195629,412784738,311234442,0,0,419510254,2097152,102760448,0
2400145,2,1635117,173112797,412776622,311643606,0,0,419430569,2097152,101056512,262144
2420494,82,1646175,174007336,412946233,310724588,0,0,419457109,2097152,98304000,196608
2455063,156,1670786,175857542,413299104,310209786,0,0,419565007,2097152,100204544,0
2464748,57,1678241,174617587,413164275,310273030,0,0,419415750,2097152,102039552,327680
2459999,119,1664670,175275525,413154694,310503579,0,0,419485667,2097152,109248512,0
2469736,577,1678733,175547508,413391780,310207473,0,0,419494581,1966080,106496000,0
2465775,123,1674677,175994222,413365770,310411417,0,0,419417451,2031616,104857600,196608
2472344,57,1668168,174699266,413342443,310752213,0,0,419739267,2097152,110559232,1114112
2481729,90,1680792,174345302,413367078,310784671,0,0,419241944,2097152,105775104,0
2422622,67,1639201,170476626,412886743,312791183,0,0,419427932,2097152,104136704,0
2415628,38,1639933,170106661,412934958,313118026,0,0,419414396,2097152,102760448,655360
2444240,48,1649494,170272175,412990780,312607709,0,0,419605273,2097152,101384192,0
2469969,52,1675876,172926387,413320508,311651473,0,0,419251343,917504,111673344,0
2484690,66,1691972,172312406,413309183,311958921,0,0,419821417,2097152,104398848,1114112
2443255,33,1652589,168567807,413206056,313542647,0,0,419451864,2097152,107085824,0
2431938,20,1645316,167636078,413036917,313893309,0,0,419448953,2031616,104857600,393216
2460872,81,1673224,168428489,413117373,313613597,0,0,419230895,2097152,106692608,131072
2491678,286,1689788,171468958,413330064,311983844,0,0,419848477,2097152,105381888,0
2438740,52,1650371,167392781,413232661,314231853,0,0,419249177,2031616,105054208,0
