l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall_cycles,llc_size,local_mem,remote_mem
615486860,979022492,156363422,21621762952,7965495508,1254305229,19918,0,420261912,41943040,3516137472,6684672
662525112,1093626436,163739817,22694831863,8155623924,1201090444,14114,0,420429978,41943040,3561422848,8585216
585916197,767606547,154650777,21424139872,7977545518,1214320575,15031,0,420257442,41943040,3229286400,9699328
388537370,1265608730,119505415,14398789512,7985718980,3174350211,10299,2,420412434,41943040,5307367424,51642368
255119196,1892782690,96076569,9021650061,8216053325,4912639586,6521,0,420254364,41943040,7359234048,0
638600635,1025626074,162878310,22478325177,8193385847,1219634598,21282,0,420299688,41943040,3699900416,786432
626616830,1025615284,155315103,21491554388,7816433198,1206110465,13406,0,420380436,41943040,3372548096,19398656
592062891,829525291,153921266,21315976847,7876206223,1206358294,14749,0,420452400,41943040,3237150720,7798784
483024545,962939296,137441146,18065904403,7979238213,2108639343,13764,0,420436797,41943040,4234674176,50069504
154124280,2091076371,77905865,5239506204,8267345842,6054762720,1866,0,420195006,41943040,8347844608,0
641536913,1035506202,164487292,22645397269,8158397265,1145525214,22001,0,420196707,41943040,3726442496,65536
626684170,1009445664,156188279,21690685207,7846777397,1158005820,15296,0,420310788,41943040,3438280704,19660800
612685163,903210962,156661298,21706441845,7924792137,1173671657,14258,0,420181326,41943040,3329687552,5701632
566606645,702880288,152831560,21146683082,7985456291,1243086030,16283,0,420558780,41943040,3275620352,62980096
109739657,2188749515,70285432,3777583133,8268634280,6406917846,132,0,420494670,41943040,8800370688,6619136
588163135,1152368586,154476225,20881349617,8208690337,1708096840,20876,0,420277308,41943040,4130275328,0
621621515,1003299676,155438608,21543005543,7892159499,1238154854,16619,0,420388392,41943040,3450339328,0
623967994,972681196,156798553,21765976639,7930976841,1202620268,13879,0,420366846,41943040,3357933568,4718592
593435254,729533870,160070241,22141790854,8265539241,1248825454,15997,0,420402876,41943040,3317694464,10158080
171170502,1897432877,78928526,6131279491,7995523866,5506456444,3366,0,420774390,41943040,7762411520,61997056
494748328,1373275157,138462409,17435626791,8211883615,2588416494,16191,0,420143394,41943040,5075501056,0
615493537,971788701,154480099,21459375162,7813943367,1175807933,17455,0,420250551,41943040,3444899840,458752
635283369,1037481140,155782389,21630804251,7829046866,1173106404,13442,0,420110109,41943040,3373006848,2818048
594663925,724327195,160468087,22195013733,8264468703,1233615172,16498,0,420121978,41943040,3318480896,11141120
264163193,1621395190,96454485,9583741276,7987134728,4519320001,6159,0,420564977,41943040,6749618176,56164352
399126499,1584309388,120451783,13823559901,8237262527,3661339657,12337,0,420395394,41943040,6005850112,0
610120477,980839021,155614490,21486890612,7885518477,1230914936,19127,0,420372660,41943040,3512401920,10027008
664315617,1094191221,163923339,22716285452,8155363350,1187094119,13929,0,420319866,41943040,3558801408,3080192
572542034,730921643,153085081,21200093266,7919857888,1209959308,15218,0,420368661,41943040,3178168320,11665408
353058430,1347793371,114179430,13140634028,7987167386,3541175541,9325,2,420618798,41943040,5703401472,52035584
295498707,1814238337,102425754,10398870373,8254281150,4585574441,7839,0,420144501,41943040,6986596352,0
618118533,998531168,157139385,21732615988,7996483670,1243438688,20459,0,419629113,41811968,3543859200,0
657864287,1080938970,162860546,22565697975,8125879063,1201365100,14463,0,420342549,41943040,3567976448,16056320
595082154,807480597,155084010,21476723771,7947124032,1201621586,14734,0,420472524,41943040,3251896320,1835008
435144838,1115381862,128454718,16082696321,7983351014,2586589249,12957,0,420364446,41943040,4771086336,50593792
205175154,1992309931,86856193,7107933511,8260794483,5491170257,4812,0,420029028,41943040,7831420928,0
642395317,1042786150,165210852,22647138256,8188151178,1172806035,22329,0,420248745,41943040,3796369408,0
632128214,1019859569,157317873,21785045884,7847859662,1139857647,14653,0,420160482,41943040,3428646912,15007744
602599020,853439639,155563185,21558186615,7889218723,1146154135,14640,0,420380238,41943040,3292987392,6946816
507682647,613568333,135874939,18862142080,7064194023,1062764895,14864,0,419684412,41877504,2994405376,0
