l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,wall-cycles,llc_occupancy
327940435,4763057,61751528,3063894701,8266063922,6367834242,196271,0,420838258,2818048
328377906,4963033,61814268,3068385461,8268503825,6368948048,199649,0,420918612,2883584
328309352,4881377,61795830,3065909440,8266180620,6364380060,209038,0,420717380,2424832
328235630,4825661,61850205,3063759545,8268269311,6367493742,195575,0,420879784,2490368
328071260,4766135,61876286,3070919955,8267294437,6368026055,194510,0,420992772,2686976
328139252,4812868,61783266,3067641785,8267883170,6369471824,194061,0,420858589,2424832
328415297,4607915,61837119,3069011080,8268180042,6370366496,201740,0,420911919,2293760
328206915,4602131,61843755,3063297151,8267826357,6362229024,210157,0,420870345,2490368
328298734,5244126,61818360,3064314175,8266377886,6370179021,188801,0,420952155,2359296
328511524,4911544,61862060,3070386638,8269213198,6369165412,194344,0,420960892,2621440
328098073,4454398,61868734,3067593022,8268189796,6368500325,195010,0,420864400,2293760
328008776,4874463,61796968,3066411604,8269052730,6373183355,210785,0,420927797,2359296
328468005,4851380,61836562,3066333326,8265167052,6362523989,195323,0,420800743,2162688
328270388,4628671,61831165,3066561282,8267135192,6366654178,198636,0,420743121,2031616
328311346,4800982,61820527,3064589111,8269633407,6369144937,200282,0,420947393,2162688
328367813,5012782,61843417,3068445273,8264199229,6369213579,185476,0,420855026,2162688
324999001,4779601,61084178,3066528086,8160341137,6245316442,212123,0,420743432,2555904
328090999,5071919,61835757,3067981108,8271113150,6372586046,190781,0,421039088,2424832
328228948,5095074,61841391,3069849160,8267825504,6369123739,205331,0,420821720,2490368
328226060,4914144,61847415,3070800545,8270078978,6366123190,206487,0,420903191,2752512
328062767,4851037,61815747,3065722732,8271033105,6369987771,200661,0,420977501,2555904
328538336,5143388,61846558,3066389944,8269288346,6367106854,197347,0,420937044,2424832
328492836,4962122,61837854,3069663377,8270241194,6372060400,193097,0,420952820,2555904
328403175,5066680,61889953,3068117806,8271704935,6371024869,206356,0,420936674,2686976
328401948,5024755,61860284,3067592699,8268317574,6367615609,205478,0,420784944,2621440
327931040,4810031,61828945,3067863155,8270003985,6367623587,201997,0,420937085,2686976
328463667,4915294,61840019,3066317110,8269418293,6369683326,188701,0,421127786,2490368
328597763,4883458,61820422,3070923738,8267982093,6367521995,192317,0,420603265,2555904
327961731,4868746,61815240,3065312413,8265336301,6366716335,208484,0,420659946,2752512
328646963,5166483,61817366,3068363316,8268319755,6366977903,200402,0,420992683,2752512
328179936,4542832,61873718,3065747595,8267490977,6363795704,204881,0,420832445,2686976
327933811,4629111,61829237,3066941377,8269756338,6373369126,196020,0,420913593,2752512
328472600,4792136,61822836,3069630180,8271455760,6371118802,195189,0,420964291,2752512
328417010,4620184,61852132,3068914154,8267932519,6366857321,206932,0,420831864,2883584
328624943,5076702,61877374,3068660503,8270136545,6366965666,203967,0,420835136,2752512
328385499,4947003,61837282,3063665768,8268942376,6370532431,190283,0,420927220,2883584
327959371,4705632,61805858,3069328982,8266118024,6367155531,197540,0,420731386,2752512
328253905,4858590,61828735,3068742152,8270108887,6370750154,197651,0,420980646,2752512
328170582,4708887,61832147,3068628612,8270262988,6370443634,211081,0,420802714,2686976
328224335,4672516,61833649,3066439679,8268224900,6363967707,205502,0,420860919,2818048
328409510,5132845,61782336,3064208849,8264638837,6366529717,191385,0,420736620,2818048
328303958,4734015,61856424,3068858481,8265383308,6366070304,196361,0,420656571,2686976
327888477,4712583,61832754,3067608548,8270025309,6372182993,192278,0,420990685,2752512
328189198,4836211,61812506,3067187701,8265183685,6365860133,212029,0,420751271,2490368
328194480,4755107,61833225,3067757631,8268514110,6365084510,192333,0,420789831,2621440
328095079,4724960,61804893,3064615423,8267693993,6367121699,197935,0,420856045,2424832
328283229,4685473,61794297,3065964784,8269569203,6370279120,196431,0,420888566,2621440
328549814,4913808,61877411,3071787565,8270515939,6372607167,189435,0,420988512,2359296
328123047,4659021,61834706,3063523864,8264486424,6364936752,216324,0,420655543,2424832
328222530,4668137,61874246,3067518191,8269223635,6367900209,201437,0,420923319,2621440
328375416,4782796,61822569,3067201142,8265001806,6366030497,197364,0,420691061,2490368
328342006,4616626,61845464,3068986931,8269887009,6368433215,187858,0,420901884,2818048
328222290,4672518,61821444,3068831492,8269860546,6369799240,200459,0,420923809,2555904
328401704,4731342,61852810,3066670320,8270155720,6369787331,203866,0,420936362,2293760
13077670,191095,2399337,128047725,316225142,238748528,3464,0,420252210,19857408
